projectID,Region,Country,IncomeGroup,IDA Status,Financial closure year,Financial closure Month,Project name,RelatedNames,Type of PPI,Subtype of PPI,Project status,Primary sector,Secondary sector,Subsector,Segment,Location,ContractPeriod,TerminationYear,PubliclyTraded,StockExchange,MultipleSystems,NumberOfSystems,CaptiveFacility,SharePercent,GovtGrantingContract,TypeOfGovtSupport,InvestmentYear,PercentPrivate,GovtPaymentCommitments,PhysicalAssets,TotalInvestment,GovCashAssist,dateStatusUpdated,CapacityType,Capacity,CapacityYear,Technology,ContractHistory,RelatedProjects,BidCriteria,AwardMethod,NumberOfBids,NumberRenewalBids,Sponsors,MultiLateralSupport,Revenue Source,RenewalBidCriteria,RenewalAwardMethod,DevelopmentStage,CommissioningDate,ProjectGrid,CarbonCredits,FundingYear,PrivateFunding,PublicFunding,GovtFunding,BankLocalFunding,DonorFunding,DebtEquityGrantRatio
6847,South Asia,India,Lower middle income,Blended,2012,December,Godavari Naukh CSP Solar Plant,,Greenfield project,"Build, own, and operate",Construction,Energy,N/A,Electricity,Electricity generation,"Jaisalmer, Rajasthan",Not Applicable,Not Applicable,No,N/A,No,,No,,Federal,Not Applicable,2012,100,Not Applicable,148.9,148.9,Not Applicable,,MW,50,2012,"Solar, CSP",,,Lowest tariff,,Not Available,,Godavari Power & Ispat Limited (100% / India),,Purchase agreements or transmission fees with public entity(ies),,Competitive bid,Financial Closure,2013,Yes,Yes,,,,,,,
7452,South Asia,India,Lower middle income,Blended,2012,January,Green Infra (Satara) Wind Energy Limited 18MW,,Greenfield project,"Build, own, and operate",Construction,Energy,N/A,Electricity,Electricity generation,"Satara district,Maharashtra",Not Applicable,Not Applicable,No,N/A,No,,No,,State/Provincial,Not Applicable,2012,100,Not Applicable,21.4,21.4,Not Applicable,,MW,18,2012,"Wind, Onshore",,,Not Applicable,,Not Applicable,,Green Infra Wind Energy Limited (100% / India),,PPA/WPA payments,Not Applicable,Not Applicable,Financial Closure,2012,,No,2012,,,,15.5,,72/28
7453,South Asia,India,Lower middle income,Blended,2012,October,Green Infra (Theni) Wind Energy Limited 25.5MW,,Greenfield project,"Build, own, and operate",Construction,Energy,N/A,Electricity,Electricity generation,"Rasingapuram,Theni district, Tamilnadu",Not Applicable,,No,N/A,No,,No,,State/Provincial,Not Applicable,2012,100,Not Applicable,28.7,28.7,Not Applicable,,MW,25.5,2012,"Wind, Onshore",,,Not Applicable,,Not Applicable,,Green Infra Wind Energy Limited (100% / India),,PPA/WPA payments,Not Applicable,Not Applicable,Financial Closure,,,No,2012,,,,18.3,,64/36
7458,South Asia,India,Lower middle income,Blended,2012,October,MEIL Green Power (Anantpur) Limited 50MW CSP,,Greenfield project,"Build, own, and operate",Construction,Energy,N/A,Electricity,Electricity generation,"Nagalapuram Village, District Anantpur, Andhra Pradesh",Not Applicable,Not Applicable,No,N/A,No,,No,,Federal,Not Applicable,2012,100,Not Applicable,134.7,134.7,Not Applicable,,MW,50,2012,"Solar, CSP",,,Lowest tariff,Competitive bidding,66,,Megha Engineering & Infrastructures Limited (100% / India),,Purchase agreements or transmission fees with public entity(ies),Not Applicable,Not Applicable,Financial Closure,2013,Southern Grid of India,No,2012,,,,80.8,,60/40
7462,South Asia,India,Lower middle income,Blended,2012,May,Moser Baer (Porbandar) Solar Project,,Greenfield project,"Build, own, and operate",Operational,Energy,N/A,Electricity,Electricity generation,"Taluka-Ranavav, District-Porbandar, Gujarat",Not Applicable,Not Applicable,No,N/A,No,,No,,State/Provincial,Not Applicable,2012,100,Not Applicable,34.8,34.8,Not Applicable,,MW,15,2012,"Solar, PV",,,Not Applicable,Direct negotiation,Not Applicable,,Moser Baer India Limited (100% / India),,Purchase agreements or transmission fees with public entity(ies),,,Financial Closure,2012,North-East-West-North-East (NEWNE) Grid of India,No,2012,,,,30.5,,87/13
7488,South Asia,India,Lower middle income,Blended,2012,December,Mytrah Energy Limited- 100.3MW Savalsang Wndfarm,,Greenfield project,"Build, own, and operate",Construction,Energy,N/A,Electricity,Electricity generation,"Savalsang, Karnataka",Not Applicable,Not Applicable,No,N/A,No,,No,,State/Provincial,Not Applicable,2012,100,Not Applicable,Not Available,0,Not Applicable,,MW,100.3,2012,"Wind, Onshore",,,Not Applicable,Direct negotiation,Not Applicable,,Caparo Group (100% / United Kingdom),,Purchase agreements or transmission fees with public entity(ies),,,Financial Closure,,,No,,,,,,,
7487,South Asia,India,Lower middle income,Blended,2012,December,Mytrah Energy Limited- 37.4MW Burgula Wndfarm,,Greenfield project,"Build, own, and operate",Construction,Energy,N/A,Electricity,Electricity generation,Burgula in Kurnool district of Andhra Pradesh,Not Applicable,Not Applicable,No,N/A,No,,No,,State/Provincial,Not Applicable,2012,100,Not Applicable,Not Available,0,Not Applicable,,MW,37.4,2012,"Wind, Onshore",,,Not Applicable,Direct negotiation,Not Applicable,,Caparo Group (100% / United Kingdom),,Purchase agreements or transmission fees with public entity(ies),,,Financial Closure,,,No,,,,,,,
7482,South Asia,India,Lower middle income,Blended,2012,July,Mytrah Vayu (Pennar) Private Limited,,Greenfield project,"Build, own, and operate",Operational,Energy,N/A,Electricity,Electricity generation,"Vajrakarur village, Andhra Pradesh",Not Applicable,Not Applicable,No,N/A,No,,No,,State/Provincial,Not Applicable,2012,100,Not Applicable,72.6,72.6,Not Applicable,,MW,63,2012,"Wind, Onshore",,,Not Applicable,Direct negotiation,Not Applicable,,Caparo Group (100% / United Kingdom),,Purchase agreements or transmission fees with public entity(ies),,,Financial Closure,2012,Southern Regional Grid of India,No,,,,,,,
6852,South Asia,India,Lower middle income,Blended,2012,June,NSL Wind Power Company (Phoolwadi) Private Limited,,Greenfield project,"Build, own, and operate",Operational,Energy,N/A,Electricity,Electricity generation,"Phoolwadi,Tirupur district,Tamilnadu",Not Applicable,Not Applicable,No,N/A,No,,No,,State/Provincial,Not Applicable,2012,100,Not Applicable,49.4,49.4,Not Applicable,6/1/12,MW,49.5,2012,"Wind, Onshore",,,Not Applicable,Direct negotiation,Not Applicable,,NSL Sugars Limited (100% / India),,Purchase agreements or transmission fees with private entity(ies),Not Applicable,Not Applicable,Financial Closure,2012,,Yes,2012,,,,28.1,,57/43
7490,South Asia,India,Lower middle income,Blended,2012,December,NSL Wind Power Company (Satara) Private Limited,,Greenfield project,"Build, own, and operate",Construction,Energy,N/A,Electricity,Electricity generation,"Chilarewadi village, Satara district, Maharashtra",Not Applicable,Not Applicable,No,N/A,No,,No,,State/Provincial,Not Applicable,2012,100,Not Applicable,96.4,96.4,Not Applicable,,MW,75,2012,"Wind, Onshore",,,Not Applicable,Direct negotiation,Not Applicable,,NSL Sugars Limited (100% / India),IFC (Loan / $.. Million / 2012),Purchase agreements or transmission fees with public entity(ies),,,Financial Closure,,,No,,,,,,,
7459,South Asia,India,Lower middle income,Blended,2012,September,NuPower Renewables (Tirunelvelli) Windfarm 100.5MW,,Greenfield project,"Build, own, and operate",Operational,Energy,N/A,Electricity,Electricity generation,"Tirunelvelli district, Tamilnadu",Not Applicable,Not Applicable,No,N/A,No,,No,,State/Provincial,Not Applicable,2012,100,Not Applicable,133.1,133.1,Not Applicable,,MW,100.5,2012,"Wind, Onshore",,,Not Applicable,Direct negotiation,Not Applicable,,NuPower Renewables Limited (100% / India),,Purchase agreements or transmission fees with public entity(ies),Not Applicable,Not Applicable,Financial Closure,2012,Southern Regional Grid of India,No,2012,,,,93.2,,70/30
7461,South Asia,India,Lower middle income,Blended,2012,June,Rajasthan Sun Technique Energy Private Limited,,Greenfield project,"Build, own, and operate",Construction,Energy,N/A,Electricity,Electricity generation,"Dhursar, Jaisalmer District,Rajasthan",Not Applicable,Not Applicable,No,N/A,No,,No,,Federal,Not Applicable,2012,100,Not Applicable,368.3,368.3,Not Applicable,,MW,100,2012,"Solar, CSP",,,Lowest tariff,Competitive bidding,66,Not Applicable,Reliance ADA Group (100% / India),"Other (Loan / $81 Million / 2012), ADB (Loan / $103 Million / 2012), Other (Loan / $45 Million / 2012)",Purchase agreements or transmission fees with public entity(ies),,,Financial Closure,2013,North-East-West-North-East (NEWNE) Grid of India,No,2012,,,,21.3,228.3,68/32
7463,South Asia,India,Lower middle income,Blended,2012,August,Rayala Wind Power Company Private Limited,,Greenfield project,"Build, own, and operate",Construction,Energy,N/A,Electricity,Electricity generation,"Balavenkatpuram, Anantpur district, Andhra Pradesh",Not Applicable,Not Applicable,No,N/A,No,,No,,State/Provincial,Not Applicable,2012,100,Not Applicable,120.5,120.5,Not Applicable,,MW,100.8,2012,"Wind, Onshore",,,Not Applicable,Direct negotiation,Not Applicable,,Greenko Group (100% / India),,,,,Financial Closure,2013,Southern Regional Grid of India,No,2012,,,,81.4,,67/33
7491,South Asia,India,Lower middle income,Blended,2012,December,ReNew Wind Energy (Karnataka) Private Limited,,Greenfield project,"Build, own, and operate",Construction,Energy,N/A,Electricity,Electricity generation,Haveri & Darwada district of Karnataka,10,Not Applicable,No,N/A,No,,No,,State/Provincial,Not Applicable,2012,100,Not Applicable,52.2,52.2,Not Applicable,,MW,50.4,2012,"Wind, Onshore",,,Not Applicable,Direct negotiation,Not Applicable,,Renew Power Limited (100% / India),,Purchase agreements or transmission fees with public entity(ies),Not Applicable,Not Applicable,Financial Closure,2013,Southern Regional Grid of India,No,,,,,,,
7464,South Asia,India,Lower middle income,Blended,2012,April,ReNew Wind Energy (Rajkot) Private Limited,,Greenfield project,"Build, own, and operate",Operational,Energy,N/A,Electricity,Electricity generation,"Rajkot district, Gujarat",25,Not Applicable,No,N/A,No,,No,,State/Provincial,Not Applicable,2012,100,Not Applicable,26.3,26.3,Not Applicable,,MW,25.2,2012,"Wind, Onshore",,,Not Applicable,Direct negotiation,Not Applicable,,Renew Power Limited (100% / India),,Purchase agreements or transmission fees with public entity(ies),Not Applicable,Not Applicable,Financial Closure,2012,North-East-West-North-East (NEWNE) Grid of India,No,2012,,,,17.8,,72/28
7502,South Asia,India,Lower middle income,Blended,2012,February,ReNew Wind Energy (Varekarwadi) Private Limited,,Greenfield project,"Build, own, and operate",Construction,Energy,N/A,Electricity,Electricity generation,"Agaswadi village, Satara district, Maharashtra",13,Not Applicable,No,N/A,No,,No,,State/Provincial,Not Applicable,2012,100,Not Applicable,31.6,31.6,Not Applicable,,MW,25.5,2012,"Wind, Onshore",,,Not Applicable,Direct negotiation,Not Applicable,,Renew Power Limited (100% / India),,Purchase agreements or transmission fees with public entity(ies),Not Applicable,Not Applicable,Financial Closure,2012,North-East-West-North-East (NEWNE) Grid of India,Yes,,,,,,,
7504,South Asia,India,Lower middle income,Blended,2012,June,ReNew Wind Energy (Vashpet) Windfarm,,Greenfield project,"Build, own, and operate",Operational,Energy,N/A,Electricity,Electricity generation,"Vaspet village, Sangli district, Maharashtra",13,Not Applicable,No,N/A,No,,No,,State/Provincial,Not Applicable,2012,100,Not Applicable,59.2,59.2,Not Applicable,,MW,45,2012,"Wind, Onshore",,,Not Applicable,Direct negotiation,Not Applicable,,Renew Power Limited (100% / India),,Purchase agreements or transmission fees with public entity(ies),Not Applicable,Not Applicable,Financial Closure,2012,North-East-West-North-East (NEWNE) Grid of India,Yes,,,,,,,
7506,South Asia,India,Lower middle income,Blended,2012,November,SEI Solar Power Jodhpur Solar Project,,Greenfield project,"Build, own, and operate",Construction,Energy,N/A,Electricity,Electricity generation,"Phalodi, in Jodhpur District of Rajasthan",Not Applicable,Not Applicable,No,N/A,No,,No,,Federal,Not Applicable,2012,100,Not Applicable,50.6,50.6,Not Applicable,,MW,20,2012,"Solar, PV",,,Lowest tariff,Competitive bidding,180,,"SunEdison LLC (.. / United States), CHINT Group (.. / China)",IFC (Loan / $35 Million / 2012),Purchase agreements or transmission fees with public entity(ies),,,Financial Closure,2013,North-East-West-North-East (NEWNE) Grid of India,No,2012,,,,,34.3,70/30
7507,South Asia,India,Lower middle income,Blended,2012,March,SLREPL 25 MW Banskantha Solar Project,,Greenfield project,"Build, own, and operate",Operational,Energy,N/A,Electricity,Electricity generation,"Banskantha District, Gujarat",Not Applicable,Not Applicable,No,N/A,No,,No,,State/Provincial,Not Applicable,2012,100,Not Applicable,72.7,72.7,Not Applicable,,MW,25,2012,"Solar, PV",,,Not Applicable,Direct negotiation,Not Applicable,,Moser Baer India Limited (100% / India),,Purchase agreements or transmission fees with public entity(ies),,,Financial Closure,2012,North-East-West-North-East (NEWNE) Grid of India,Yes,,,,,,,
7466,South Asia,India,Lower middle income,Blended,2012,November,Sunborne Energy Rajasthan Solar Private Limited,,Greenfield project,"Build, own, and operate",Construction,Energy,N/A,Electricity,Electricity generation,"Gadna village, Jodhpur District, Rajasthan",Not Applicable,Not Applicable,No,N/A,No,,No,,Federal,Not Applicable,2012,100,Not Applicable,9.9,9.9,Not Applicable,,MW,5,2012,"Solar, PV",,,Lowest tariff,Competitive bidding,180,,SunBorne Energy Services India Private Limited (100% / India),,Purchase agreements or transmission fees with public entity(ies),,,Financial Closure,2013,North-East-West-North-East (NEWNE) Grid of India,No,2012,,,,2.2,4.7,70/30
7467,South Asia,India,Lower middle income,Blended,2012,March,Tadas Wind Energy Limited,,Greenfield project,"Build, own, and operate",Operational,Energy,N/A,Electricity,Electricity generation,"Andhra Pradesh, Karnataka, Gujarat",Not Applicable,Not Applicable,No,N/A,No,,No,,State/Provincial,Not Applicable,2012,100,Not Applicable,218.5,218.5,Not Applicable,,MW,200.8,2012,"Wind, Onshore",,,Not Applicable,Direct negotiation,Not Applicable,,Infrastructure Leasing & Financial Services (IL&FS) (100% / India),,Purchase agreements or transmission fees with public entity(ies),,,Financial Closure,,,No,2012,,,,163.9,,75/25
6846,South Asia,India,Lower middle income,Blended,2012,April,Tata Mithapur Solar Plant,,Greenfield project,"Build, own, and operate",Operational,Energy,N/A,Electricity,Electricity generation,"Mithapur, Gujarat",Not Applicable,Not Applicable,No,N/A,No,,No,,State/Provincial,Not Applicable,2012,100,Not Applicable,78.2,78.2,Not Applicable,4/1/12,MW,25,2012,"Solar, PV",,,Not Applicable,Direct negotiation,Not Applicable,Not Applicable,Tata Enterprises (100% / India),,PPA/WPA payments,Not Applicable,Not Applicable,Financial Closure,2012,,Yes,2012,,,,54.6,,70/30
7496,South Asia,India,Lower middle income,Blended,2012,February,Torrent Jamnagar Windfarm_49.6 MW,,Greenfield project,"Build, own, and operate",Operational,Energy,N/A,Electricity,Electricity generation,"Lalpur, Jamjodhpur and Bhanvad, Jamnagar district, Gujarat",Not Applicable,Not Applicable,No,N/A,No,,No,,State/Provincial,Not Applicable,2012,100,Not Applicable,54.6,54.6,Not Applicable,,MW,49.6,2012,"Wind, Onshore",,,Not Applicable,Direct negotiation,Not Applicable,,Torrent Group (100% / India),,Purchase agreements or transmission fees with public entity(ies),,,Financial Closure,2012,North-East-West-North-East (NEWNE) Grid of India,Yes,2012,,,,38.2,,70/30
7468,South Asia,India,Lower middle income,Blended,2012,June,Torrent Sangli 75MW Windfarm,,Greenfield project,"Build, own, and operate",Construction,Energy,N/A,Electricity,Electricity generation,"Sangli, Maharashtra",Not Applicable,Not Applicable,No,N/A,No,,No,,State/Provincial,Not Applicable,2012,100,Not Applicable,97.5,97.5,Not Applicable,,MW,75,2012,"Wind, Onshore",,,Not Applicable,Direct negotiation,Not Applicable,,Torrent Group (100% / India),,Purchase agreements or transmission fees with public entity(ies),,,Financial Closure,2013,North-East-West-North-East (NEWNE) Grid of India,No,2012,,,,77.8,,80/20
7493,South Asia,India,Lower middle income,Blended,2012,December,Vaayu Renewable Energy (Mahanadi) Private Limited,,Greenfield project,"Build, own, and operate",Construction,Energy,N/A,Electricity,Electricity generation,"Mahuriya, Madhya Pradesh",Not Applicable,Not Applicable,No,N/A,No,,No,,State/Provincial,Not Applicable,2012,100,Not Applicable,30.9,30.9,Not Applicable,,MW,28,2012,"Wind, Onshore",,,Not Applicable,Direct negotiation,Not Applicable,,Vaayu Renewable Energy (Mahanadi) (100% / India),,Purchase agreements or transmission fees with public entity(ies),Not Applicable,Not Applicable,Financial Closure,,,No,,,,,,,
7460,South Asia,India,Lower middle income,Blended,2012,September,Welspun Energy Jodhpur Solar Project 50MW,,Greenfield project,"Build, own, and operate",Operational,Energy,N/A,Electricity,Electricity generation,"Jodhpur, Rajasthan",Not Applicable,Not Applicable,No,N/A,No,,No,,Federal,Not Applicable,2012,100,Not Applicable,90,90,Not Applicable,2/1/13,MW,50,2012,"Solar, PV",,,Lowest tariff,Competitive bidding,180,,Welspun Energy Limited (100% / India),,Purchase agreements or transmission fees with public entity(ies),Not Applicable,Not Applicable,Financial Closure,2013,Northern Regional Grid of India,No,2012,,,,66.4,,74/26
158,South Asia,Nepal,Low income,IDA,1994,June,Khimti Khola Hydropower Project,Himal Power Ltd; Khimti Hydropower Project; Khimti Khola HEP,Greenfield project,"Build, operate, and transfer",Operational,Energy,N/A,Electricity,Electricity generation,,50,2044,No,N/A,No,,No,,Federal,,1994,100,0,125.7,125.7,,7/1/00,MW,60,1994,"Hydro, Large (>50MW)",,,Not Applicable,,,,SN Power (58% / Norway),"IFC (Loan / $31 Million / 1996), ADB (Loan / $37 Million / 1996), MIGA (Guarantee / $33 Million / 2002)",PPA/WPA payments,Not Applicable,Not Applicable,Financial Closure,,,No,,,,,,,
159,South Asia,Nepal,Low income,IDA,1996,June,Upper Bhote Koshi Hydropower Plant,Bhotekhoshi Hydropower Plant,Greenfield project,"Build, operate, and transfer",Operational,Energy,N/A,Electricity,Electricity generation,,50,2046,No,N/A,No,,No,,Federal,,1996,100,0,98.2,98.2,,1/1/01,MW,44,1996,"Hydro, Small (<50MW)",,,Not Applicable,,,,Himal International Energy Private Limited (75% / Nepal),"IFC (Loan / $21 Million / 1999), IFC (Syndication / $36 Million / 1999), IFC (Equity / $3 Million / 1999)",PPA/WPA payments,Not Applicable,Not Applicable,Financial Closure,2001,Nepal,No,,,,,,,
